recipe_urls,recipe_name,ingredients
https://www.jamieoliver.com/recipes/vegetables-recipes/pepper-noodle-salad/,Pepper & noodle salad,"['rice noodle', 'sweetcorn', 'onion', 'salted peanut', 'lime']"
https://www.jamieoliver.com/recipes/pasta-recipes/pappardelle-with-peas-broad-beans-pecorino/,"Pappardelle with peas, broad beans & pecorino","['pappardelle', 'pea', 'broad bean', 'lemon', 'cheese']"
https://www.jamieoliver.com/recipes/pork-recipes/cumberland-sausage-casserole/,Cumberland sausage casserole,"['banana shallot', 'cumberland sausage', 'glass wine', 'tomato', 'cannellini bean']"
https://www.jamieoliver.com/recipes/vegetables-recipes/pistou-soup/,Pistou soup,"['onion', 'leek', 'potato', 'carrot', 'celery', 'courgette', 'bean', 'tomato', 'cannellini bean', 'borlotti bean', 'macaroni', 'pistou', 'parmesan cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/garlic-mushroom-burgers/,Garlic mushroom burgers,"['butter', 'mushroom', 'burger bun ciabatta', 'lemon']"
https://www.jamieoliver.com/recipes/seafood-recipes/fennel-crab-orange-salad/,"Fennel, crab & orange salad","['orange', 'avocado']"
https://www.jamieoliver.com/recipes/game-recipes/spanish-rabbit-stew/,Spanish rabbit stew,"['rabbit jointed using farmed you might only need they tend be', 'onion', 'albarino wine']"
https://www.jamieoliver.com/recipes/beef-recipes/grilled-picanha-with-butternut-squash/,Grilled picanha with butternut squash,"['butternut squash', 'onion']"
https://www.jamieoliver.com/recipes/fish-recipes/japanese-grilled-salmon-seaweed-salad/,Japanese grilled salmon & seaweed salad,"['salmon fillet scaled', 'soy', 'acacia', 'togarashi', 'lime', 'sesame', 'seaweed salad wakame', 'onion', 'co lettuce', 'lime', 'orange', 'soy', 'sesame']"
https://www.jamieoliver.com/recipes/game-recipes/spaghetti-with-wood-pigeon-ragu/,Spaghetti with wood pigeon ragù,"['wood pigeon', 'tablepsoons', 'onion', 'carrot', 'wine', 'plum tomato', 'spaghetti']"
https://www.jamieoliver.com/recipes/seafood-recipes/creamy-seafood-lasagne/,Creamy seafood lasagne,"['egg pasta dough', 'tipo flour', 'egg yolk', 'filling bechamel', 'milk', 'butter', 'flour', 'parmesan cheese', 'mussel', 'lemon sole fillet', 'salmon fillet', 'fillet', 'king prawn unpeeled']"
https://www.jamieoliver.com/recipes/game-recipes/wild-rabbit-stew/,Wild rabbit stew,"['rabbit possible', 'flour', 'onion', 'celery', 'butter', 'pale ale']"
https://www.jamieoliver.com/recipes/pork-recipes/pork-fried-noodles/,Pork fried noodles,"['pork', 'onion', 'pea', 'peanut sunflower', 'sambal oelek', 'ready rice vermicelli', 'lime']"
https://www.jamieoliver.com/recipes/beef-recipes/jamie-s-flash-steak/,Jamie's flash steak,"['feather steak', 'prosciutto', 'lemon', 'salsa picante', 'tomato possible', 'plum tomato', 'plum tomato', 'lemon']"
https://www.jamieoliver.com/recipes/game-recipes/sweet-amp-sticky-roast-quail/,Sweet & sticky roast quail,"['quail', 'arab flatbread', 'gem lettuce', 'marinade', 'pomegranate molasses', 'thread']"
https://www.jamieoliver.com/recipes/game-recipes/pheasant-stew-with-chestnut-dumplings/,Pheasant stew with chestnut dumplings,"['pheasant', 'flour', 'onion', 'carrot', 'celery heart', 'butter', 'bacon', 'madeira', 'dumpling', 'flour', 'flour', 'suet', 'ready']"
https://www.jamieoliver.com/recipes/fish-recipes/salmon-nicoise/,Salmon nicoise,"['salmon', 'potato', 'bean', 'egg', 'lettuce', 'plum tomato', 'lemon']"
https://www.jamieoliver.com/recipes/fish-recipes/fish-soup/,Fish soup,"['leek', 'celery', 'tomato', 'glass wine', 'mussel']"
https://www.jamieoliver.com/recipes/seafood-recipes/simple-noodle-soup/,Simple noodle soup,"['onion', 'lemongrass', 'chicken stock', 'bok choy', 'prawn', 'ready rice vermicelli', 'soy', 'lime']"
https://www.jamieoliver.com/recipes/vegetables-recipes/pumpkin-ginger-soup/,Pumpkin & ginger soup,"['pumpkin', 'shallot', 'vegetable stock', 'coconut milk', 'lime']"
https://www.jamieoliver.com/recipes/pasta-recipes/spinach-amp-tortellini-soup/,Spinach & tortellini soup,"['chicken vegetable stock', 'tortellini', 'pea', 'spinach']"
https://www.jamieoliver.com/recipes/vegetables-recipes/asparagus-frittata/,Asparagus frittata,"['egg', 'butter', 'asparagus']"
https://www.jamieoliver.com/recipes/vegetables-recipes/super-food-noodle-salad/,Super food noodle salad,"['rice noodle', 'broccoli', 'pea', 'edamame bean', 'sesame', 'onion', 'sesame', 'lime', 'sesame', 'soy', 'sugar']"
https://www.jamieoliver.com/recipes/cheese-recipes/mushroom-tunworth-cheese-pies/,Mushroom & Tunworth cheese pies,"['porcini mushroom', 'onion', 'mari piper potato', 'butter', 'mushroom', 'vegetable stock', 'tunworth cheese', 'flour', 'butter puff pastry', 'egg']"
https://www.jamieoliver.com/recipes/beef-recipes/spiced-beef-rice-hot-pot/,Spiced beef & rice hot pot,"['stewing beef', 'onion', 'carrot', 'curry paste choice', 'rice', 'stock', 'curry', 'yoghurt']"
https://www.jamieoliver.com/recipes/chicken-recipes/super-roast-chicken-chips/,Super roast chicken & chips,"['mari piper potato', 'lemon', 'super chicken', 'chervil', 'greek yoghurt', 'cabbage', 'carrot']"
https://www.jamieoliver.com/recipes/eggs-recipes/quiche-lorraine-with-carrot-parsley-salad/,Quiche lorraine with carrot & parsley salad,"['butter', 'bacon lardons', 'ham', 'gruyere cheese', 'creme fraiche', 'egg', 'egg yolk', 'milk', 'pastry', 'flour', 'butter', 'egg yolk', 'carrot salad', 'carrot', 'lemon']"
https://www.jamieoliver.com/recipes/lamb-recipes/crusted-lamb-rack-with-rhubarb/,Crusted lamb rack with rhubarb,"['rhubarb', 'flaked', 'chive', 'rack lamb']"
https://www.jamieoliver.com/recipes/beef-recipes/oxtail-stew/,Oxtail stew,"['flour', 'butcher do', 'shallot', 'orange orange peel', 'date semi work', 'braised kale', 'kale', 'bacon']"
https://www.jamieoliver.com/recipes/chicken-recipes/indian-spiced-potatoes-with-chicken-thighs/,Indian-spiced potatoes with chicken thighs,"['onion', 'potato', 'tomato', 'aubergine', 'curry', 'chicken', 'poppadoms', 'yoghurt', 'lemon', 'yoghurt']"
https://www.jamieoliver.com/recipes/pork-recipes/collar-of-bacon/,Collar of bacon,"['bacon collar', 'onion', 'carrot', 'leek', 'wine', 'nettle mash', 'mari piper potato', 'nettle spinach', 'butter', 'milk', 'single cream']"
https://www.jamieoliver.com/recipes/fish-recipes/irish-potato-cakes-with-smoked-salmon/,Irish potato cakes with smoked salmon,"['flour', 'steamed baked potato', 'egg yolk', 'chive', 'horseradish', 'creme fraiche', 'lemon']"
https://www.jamieoliver.com/recipes/fish-recipes/barbecued-trout-in-newspaper/,Barbecued trout in newspaper,"['trout gutted', 'lemongrass', 'kaffir lime', 'lime']"
https://www.jamieoliver.com/recipes/pork-recipes/royal-barbecued-pork-loin/,Royal barbecued pork loin,"['allspice berry', 'pork loin', 'barbecue', 'tesapoon tabasco', 'apple', 'apple', 'tesapoons', 'apple beetroot salad', 'top', 'purple', 'beetroot', 'cabbage', 'granny smith apple', 'lemon']"
https://www.jamieoliver.com/recipes/pork-recipes/barbecue-ribs/,Barbecue ribs,"['rack pork loin back rib', 'marinade', 'apple', 'wine', 'tomato', 'soy', 'sugar']"
https://www.jamieoliver.com/recipes/pork-recipes/anna-friel-s-balinese-pork-stew/,Anna Friel's Balinese pork stew,"['pork belly finger length', 'pork belly rib', 'chinese bean bean', 'pattypan squash', 'chinese cabbage', 'kaffir lime', 'coconut milk', 'jasmine rice', 'lime', 'paste', 'galangal', 'shallot', 'eye', 'candlenut macadamia', 'each', 'palm sugar', 'shrimp paste', 'sambal', 'shallot', 'eye', 'kaffir lime', 'lemongrass', 'lime', 'coconut']"
https://www.jamieoliver.com/recipes/beef-recipes/mega-meatball-sub/,Mega meatball sub,"['potato', 'pork', 'beef', 'submarine roll', 'wine', 'leicester cheese', 'gravy', 'onion', 'flour', 'porter stout', 'chicken stock', 'hp', 'tomato', 'mango chutney']"
https://www.jamieoliver.com/recipes/seafood-recipes/lobster-burger/,Lobster burger,"['bacon', 'burger bun', 'tomato', 'made using egg', 'lemon', 'lettuce', 'onion', 'tomato salsa', 'tomato you', 'wine']"
https://www.jamieoliver.com/recipes/lamb-recipes/lamb-cheese-pie/,Lamb & cheese pie,"['yeast', 'flour', 'egg', 'lamb cheese filling', 'onion', 'onion', 'lamb neck', 'wine', 'egg', 'hard cheese', 'cheese', 'spinach swiss chard']"
https://www.jamieoliver.com/recipes/fish-recipes/fish-stew/,Fish stew,"['onion', 'celery', 'carrot', 'leek leek', 'lemon', 'orange', 'plum tomato', 'wine', 'fish stock', 'striped', 'preferably']"
https://www.jamieoliver.com/recipes/lamb-recipes/tah-chin/,Tah chin,"['onion', 'lamb neck fillet', 'lamb beef stock', 'rice', 'butter', 'egg', 'yoghurt', 'lemon', 'pomegranate']"
https://www.jamieoliver.com/recipes/chicken-recipes/food-allergy-mums-chicken-casserole/,Food Allergy Mums' chicken casserole,"['chicken thigh age appetite', 'bacon lardons bacon', 'onion', 'potato', 'button mushroom quarter', 'chicken stock']"
https://www.jamieoliver.com/recipes/seafood-recipes/oyster-po-boy/,Oyster po'boy,"['vegetable', 'baguette ciabatta roll', 'tomato', 'cucumber', 'gem', 'tempura batter', 'egg yolk', 'cornflour', 'self raising flour', 'tartare', 'cornichons', 'made using egg', 'lemon']"
https://www.jamieoliver.com/recipes/pork-recipes/maple-glazed-pork-spare-ribs/,Maple-glazed pork spare ribs,"['pork spare butcher do', 'onion', 'maple syrup', 'wine', 'chicken stock']"
https://www.jamieoliver.com/recipes/chicken-recipes/the-best-kentucky-style-fried-chicken/,The best Kentucky-style fried chicken,"['vegetable lard mixture both', 'chicken jointed butcher do', 'flour']"
https://www.jamieoliver.com/recipes/beef-recipes/jamie-s-meatloaf/,Jamie’s meatloaf,"['onion', 'cream cracker', 'beef', 'egg', 'bacon pancetta', 'lemon', 'tomato', 'onion', 'tesapoon', 'chickpea', 'plum tomato']"
https://www.jamieoliver.com/recipes/seafood-recipes/grilled-lobster-rolls/,Grilled lobster rolls,"['butter', 'submarine roll', 'lobster', 'celery', 'mayonnaise made using egg', 'an iceberg lettuce']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-amp-herb-biscuits/,Chicken & herb biscuits,"['celery', 'onion', 'butternut squash', 'carrot', 'chicken stock', 'flour', 'chicken mixture meat is', 'biscuit', 'flour', 'butter', 'single cream']"
https://www.jamieoliver.com/recipes/duck-recipes/duck-ceviche/,Duck ceviche,"['aji amarillo paste rico picante amarillo', 'lime', 'duck breast', 'duck', 'onion', 'orange', 'salad', 'avocado', 'chive', 'lime']"
https://www.jamieoliver.com/recipes/lamb-recipes/spring-lamb-kebabs/,Herby lamb kebabs,"['woody use wooden', 'lamb', 'onion', 'tomato', 'yoghurt', 'lemon', 'marinade', 'lemon']"
https://www.jamieoliver.com/recipes/vegetables-recipes/spring-pie/,Spring pie,"['packet filo pastry', 'spinach', 'bacon', 'egg', 'milk', 'chive', 'lemon', 'leek']"
https://www.jamieoliver.com/recipes/lamb-recipes/leg-of-lamb-with-amazing-gravy/,Leg of lamb with amazing gravy,"['lamb', 'onion', 'herby butter', 'butter', 'gravy', 'flour', 'port', 'chicken stock', 'celeriac mash', 'celeriac', 'potato', 'wine', 'sugar']"
https://www.jamieoliver.com/recipes/pasta-recipes/double-whammy-arrabbiata/,Double whammy arrabbiata,"['plum tomato passata', 'pasta', 'pangrattato', 'bread']"
https://www.jamieoliver.com/recipes/seafood-recipes/squid-with-tamarind-recado-amp-pineapple-salsa/,Squid with tamarind recado & pineapple salsa,"['lime', 'recado', 'plum tomato', 'onion', 'pulp paste', 'chipotle', 'pineapple salsa', 'pineapple', 'lime']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-panzanella/,Chicken panzanella,"['chicken', 'ciabatta stale bread', 'tomato', 'onion', 'wine', 'parmesan cheese']"
https://www.jamieoliver.com/recipes/seafood-recipes/seafood-paella/,Seafood paella,"['calasparra bomba paella rice', 'tesapoon', 'prawn stock', 'onion', 'prawn', 'wine', 'fish stock', 'sofrito', 'onion', 'papriks', 'wine', 'tomato']"
https://www.jamieoliver.com/recipes/seafood-recipes/seafood-stew-with-saffron-mayo-amp-pepper-marmalade/,Seafood stew with saffron mayo & pepper marmalade,"['cod fillet boned even', 'fish stock', 'tomato', 'tarragon', 'chevril', 'butter', 'live mussel scrubbed', 'live', 'shellfish stock', 'tomato', 'carrot', 'onion', 'orange', 'mayonnaise', 'lemon', 'egg yolk', 'marmalade', 'onion', 'wine', 'caster sugar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/warm-potato-salad-with-capers-and-rocket/,Warm potato salad with capers & rocket,"['kipfler', 'wine']"
https://www.jamieoliver.com/recipes/seafood-recipes/summery-pea-soup-with-turmeric-scallops/,Summery pea soup with turmeric scallops,"['onion', 'eye', 'curry', 'vegetable chicken stock', 'pea', 'jaggery sugar', 'paste', 'lime', 'scallop', 'curry', 'queen other']"
https://www.jamieoliver.com/recipes/lamb-recipes/lamb-chops-with-ratatouille/,Lamb chops with ratatouille,"['onion', 'celery', 'courgette', 'aubergine', 'tomato', 'caperberriers', 'lamb chop']"
https://www.jamieoliver.com/recipes/fish-recipes/tomato-black-olive-feta-amp-anchovy-tart/,"Tomato, black olive, feta & anchovy tart","['onion', 'plum tomato', 'tomato puree', 'feta cheese', 'kalamata', 'pastry', 'flour', 'sugar', 'butter']"
https://www.jamieoliver.com/recipes/seafood-recipes/charred-prawns-in-a-sweet-aubergine-sauce/,Charred prawns in a sweet aubergine sauce,"['wine', 'king', 'tomato vine', 'aubergine', 'teapsoon']"
https://www.jamieoliver.com/recipes/duck-recipes/duck-rillettes/,Duck rillettes,"['duck', 'duck', 'pistachio', 'sultana', 'shallot']"
https://www.jamieoliver.com/recipes/chicken-recipes/braised-spring-chicken/,Braised spring chicken,"['shallot', 'bean', 'chicken', 'leek', 'skinned lemon you could use', 'wine', 'salsa', 'tarragon']"
https://www.jamieoliver.com/recipes/chicken-recipes/kurnik/,Kurnik,"['onion', 'mushroom', 'flour', 'double cream', 'chicken stock', 'lemon', 'chicken meat', 'rice', 'hard boiled egg', 'cream cheese pastry', 'butter', 'cream cheese', 'egg', 'flour']"
https://www.jamieoliver.com/recipes/fish-recipes/vietnamese-fish-hot-pot-ca-kho-to/,Vietnamese fish hot pot (Ca kho to),"['shallot', 'onion', 'golden caster sugar', 'asian fish', 'coconut']"
https://www.jamieoliver.com/recipes/vegetables-recipes/mexican-black-bean-burgers-with-lime-amp-coriander/,Mexican black bean burgers with lime & coriander,"['bean', 'onion', 'lime', 'rolled oat', 'salted peanut', 'flour', 'bread roll ciabatta', 'avocado', 'tomato salsa']"
https://www.jamieoliver.com/recipes/beef-recipes/cevapi-with-ajvar/,Cevapi with ajvar,"['beef', 'pork', 'bicarbonate', 'egg', 'sparkling', 'aubergine', 'lemon', 'onion', 'flatbread', 'pickled guindilla', 'cream']"
https://www.jamieoliver.com/recipes/eggs-recipes/omelette-aux-fines-herbes/,Omelette aux fines herbes,"['egg at', 'chervil', 'butter']"
https://www.jamieoliver.com/recipes/game-recipes/bertie-s-minervois-lapin/,Bertie’s Minervois lapin,"['gutted liver kidney reserved', 'onion', 'banana shallot', 'carrot', 'turnip turnip', 'golden sultana', 'muscat de st jean de other wine', 'onion jam']"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-amp-coconut-curry/,Prawn & coconut curry,"['onion', 'lemongrass', 'lime', 'king', 'sugarsnap mangetout bean', 'pea', 'coconut cream', 'vegetable stock', 'fish other asian fish', 'lime']"
https://www.jamieoliver.com/recipes/seafood-recipes/spicy-prawn-curry-with-quick-pilau-rice/,Spicy prawn curry with quick pilau rice,"['onion', 'curry', 'vine', 'king prawn', 'coconut milk', 'pilau rice', 'onion', 'vegetable', 'butter', 'mug rice']"
https://www.jamieoliver.com/recipes/lamb-recipes/lamb-boti-kabab/,Lamb boti kabab,"['lamb', 'butter', 'marinade', 'lime', 'greek yoghurt', 'sunflower', 'papaya paste', 'deggi mirch', 'masala']"
https://www.jamieoliver.com/recipes/eggs-recipes/kale-fried-chorizo-amp-crusty-croutons-with-a-poached-egg/,"Kale, fried chorizo & crusty croutons with a poached egg","['chorizo', 'crusty bread', 'kale', 'egg']"
https://www.jamieoliver.com/recipes/pork-recipes/sausage-kale-ricotta-bake/,"Sausage, kale & ricotta bake","['onion', 'lemon', 'sausage', 'conchiglie pasta', 'kale', 'ricotta cheese', 'cheese']"
https://www.jamieoliver.com/recipes/pork-recipes/kale-sausage-stew/,Kale & Sausage Stew,"['onion', 'lemon', 'sausage', 'flour', 'tomato', 'vegetable stock', 'kale']"
https://www.jamieoliver.com/recipes/lamb-recipes/parsi-salli-boti/,Parsi salli boti,"['tomato', 'tomato puree', 'onion', 'vegetable', 'kashmiri', 'lamb butcher do', 'apricot', 'jaggery caster sugar', 'malt', 'masala', 'lime', 'onion salad', 'onion', 'lime']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-tandoor-style-kebabs/,Chicken tandoor-style kebabs,"['yoghurt', 'tomato passata', 'tesapoon masala', 'chicken thigh']"
https://www.jamieoliver.com/recipes/game-recipes/venison-dopiaza/,Venison dopiaza,"['venison neck fillet', 'onion', 'butter', 'tomato']"
https://www.jamieoliver.com/recipes/duck-recipes/crispy-duck-with-fire-roasted-plum-sauce/,Crispy duck with fire-roasted plum sauce,"['duck', 'marinade', 'star', 'soy', 'sesame', 'fire plum', 'juicy plum', 'sugar', 'star', 'quinoa macadamia salad', 'quinoa', 'macadamia', 'onion', 'rice wine', 'soy', 'sesame']"
https://www.jamieoliver.com/recipes/duck-recipes/spicy-salt-duck/,Spicy salt duck,"['duck excess', 'flour', 'sichuan', 'onion', 'lemon', 'vegetable deep']"
https://www.jamieoliver.com/recipes/pasta-recipes/casarecce-with-broccoli-anchovies/,Casarecce with broccoli & anchovies,"['broccoli', 'salted', 'sultana', 'casarecce penne', 'each aged caciocavallo cheese']"
https://www.jamieoliver.com/recipes/beef-recipes/involtini-di-manzo/,Involtini di manzo,"['topside beef', 'raisin', 'shallot', 'wine', 'tomato']"
https://www.jamieoliver.com/recipes/rice-recipes/pea-mint-amp-basil-arancini-cakes/,"Pea, mint & basil arancini cakes","['onion', 'arborio risotto rice', 'wine', 'vegetable stock', 'pea', 'butter', 'lemon', 'parmesan cheese', 'egg', 'vegetable']"
https://www.jamieoliver.com/recipes/pasta-recipes/penne-in-salsa-di-cipolle-penne-with-onion-sauce/,Penne in salsa di cipolle (Penne with onion sauce),"['onion', 'marmite', 'flour', 'penne', 'butter', 'cheese']"
https://www.jamieoliver.com/recipes/pork-recipes/sticky-pork-noodles/,Sticky pork noodles,"['pork tenderloin', 'broccoli', 'egg noodle noodle', 'beansprouts', 'marinade', 'soy', 'chinese five', 'rice wine', 'sesame']"
